id,name,uri_x,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,playlist
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,spotify:track:3Fzlg5r1IjhLk2qRw667od,0.0624,0.632,232693,0.858,0.0,10,0.347,-3.463,1,0.035,119.397,4,0.872,party
0T8uAwErroui3WvUEdNGRr,One Kiss - Jauz Remix,spotify:track:0T8uAwErroui3WvUEdNGRr,0.0192,0.741,252846,0.784,4.12e-05,0,0.852,-5.379,1,0.0699,123.998,4,0.551,party
7K7MUBCnzgBAvMVW2RTWNs,Body (feat. brando),spotify:track:7K7MUBCnzgBAvMVW2RTWNs,0.0476,0.752,163216,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.582,party
1bCmvezFg5MRcENzCGG1Cy,Chelsea Dagger,spotify:track:1bCmvezFg5MRcENzCGG1Cy,0.0491,0.511,215307,0.815,0.0,7,0.0826,-3.14,1,0.144,154.514,4,0.586,party
1bx7OUl2UmAnA5oZkm9If7,Jerk It Out,spotify:track:1bx7OUl2UmAnA5oZkm9If7,0.0171,0.58,195667,0.981,1.07e-05,8,0.386,-2.603,0,0.06,134.007,4,0.861,party
4ek71wqDqmg2nrPHpFNRnU,Flat Beat - Radio edit,spotify:track:4ek71wqDqmg2nrPHpFNRnU,0.000209,0.937,316973,0.425,0.49,4,0.273,-11.584,0,0.569,129.016,4,0.497,party
1ZCSBZ5h28CV40i2Gv6FV0,World Gone Mad - King Arthur Remix,spotify:track:1ZCSBZ5h28CV40i2Gv6FV0,0.00456,0.552,188160,0.89,0.00268,6,0.715,-2.591,0,0.0412,125.083,4,0.351,party
53qhh1kdcX4gRBShoW4LK8,Sing It Back - Boris Dlugosch Mix,spotify:track:53qhh1kdcX4gRBShoW4LK8,0.00698,0.761,278000,0.775,0.000543,3,0.0512,-7.495,0,0.0339,123.017,4,0.966,party
4aKIs5t9TqP59btlCGPrgw,Maneater,spotify:track:4aKIs5t9TqP59btlCGPrgw,0.0351,0.727,271893,0.685,4.43e-05,11,0.0973,-7.159,0,0.0398,88.75,4,0.812,party
0d28khcov6AiegSCpG5TuT,Feel Good Inc,spotify:track:0d28khcov6AiegSCpG5TuT,0.00836,0.818,222640,0.705,0.00233,6,0.613,-6.679,1,0.177,138.559,4,0.772,party
5YVAa5A1w987AIeCn6I0UI,Guten Tag,spotify:track:5YVAa5A1w987AIeCn6I0UI,0.0107,0.649,215733,0.831,8.14e-06,0,0.0979,-4.677,1,0.0458,91.988,4,0.961,party
4tkEcLSIzcoRT5n7UY0qMB,Where's Your Head At (Radio Edit),spotify:track:4tkEcLSIzcoRT5n7UY0qMB,5.76e-05,0.596,240867,0.916,0.202,0,0.179,-5.21,1,0.03,127.853,4,0.425,party
5Du6gEDduLCB9FIm9xIE4w,Tainted Love,spotify:track:5Du6gEDduLCB9FIm9xIE4w,0.106,0.568,156317,0.493,0.0,0,0.757,-9.112,0,0.0381,143.223,4,0.616,party
5la3Ns6Kijy768nRHOvpCL,Wenn jetzt Sommer wär,spotify:track:5la3Ns6Kijy768nRHOvpCL,0.169,0.581,225040,0.529,0.0,9,0.192,-9.303,0,0.0412,172.979,4,0.54,party
1mp5PVgUpnHflPu9URvsCk,Tanz der Moleküle - Single Version,spotify:track:1mp5PVgUpnHflPu9URvsCk,0.26,0.751,238480,0.635,0.0361,11,0.0789,-5.953,0,0.0339,126.049,4,0.888,party
7sgbBeINoJ4TDUDIloK9li,Goldener Reiter,spotify:track:7sgbBeINoJ4TDUDIloK9li,0.646,0.823,279893,0.659,0.0698,0,0.0788,-12.54,1,0.0373,137.009,4,0.82,party
5vzFnlJE4MSKmV24u2F89j,Ich muss gar nix,spotify:track:5vzFnlJE4MSKmV24u2F89j,0.121,0.787,184267,0.945,5.6e-05,4,0.134,-5.34,1,0.0324,126.122,4,0.855,party
2qximHwGjfuXUqwQSJujO9,Dance Hall Days,spotify:track:2qximHwGjfuXUqwQSJujO9,0.306,0.673,234680,0.686,0.0101,0,0.318,-11.098,1,0.0417,102.726,4,0.512,party
1Rl40PsX4mh9xVOeGHq86B,Savage (feat. Flux Pavilion & MAX),spotify:track:1Rl40PsX4mh9xVOeGHq86B,0.151,0.679,205333,0.662,0.0,7,0.376,-5.861,1,0.0773,90.054,4,0.365,party
6LtIW2Y5NbZnMlUJbiviQ6,Danger! High Voltage (Soulchild Radio Mix),spotify:track:6LtIW2Y5NbZnMlUJbiviQ6,1.92e-05,0.66,214600,0.698,0.166,11,0.0517,-4.722,0,0.0302,123.005,4,0.511,party
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,spotify:track:39shmbIHICJ2Wxnk1fPSdz,0.079,0.742,188987,0.833,0.0,2,0.384,-6.463,1,0.115,113.375,4,0.816,party
3aImJnJlAgcE7bJ1NxthGt,Trick Me,spotify:track:3aImJnJlAgcE7bJ1NxthGt,0.0369,0.97,206107,0.72,0.000389,1,0.326,-3.347,0,0.149,107.17,4,0.962,party
2CsaFlww00kZJSWfTQ2caz,Alles wird sich ändern,spotify:track:2CsaFlww00kZJSWfTQ2caz,0.0031,0.635,223200,0.958,0.0,2,0.238,-5.895,1,0.0302,102.704,4,0.765,party
7ujx3NYtwO2LkmKGz59mXp,HUMBLE.,spotify:track:7ujx3NYtwO2LkmKGz59mXp,0.000243,0.906,177000,0.625,3.23e-05,1,0.0975,-6.779,0,0.0903,150.018,4,0.423,party
4uOKFydzAejjSFqYbv1XPt,Red Red Wine,spotify:track:4uOKFydzAejjSFqYbv1XPt,0.00414,0.857,183113,0.468,1.32e-05,1,0.269,-8.53,1,0.0476,89.119,4,0.843,party
7ec55GDkRIBmsI8XKrG1lu,Disco 2000,spotify:track:7ec55GDkRIBmsI8XKrG1lu,0.0147,0.567,273733,0.932,0.0,7,0.0484,-5.888,0,0.0759,133.074,4,0.55,party
1r1eut6GuXFFDbX0vd9NPv,Bulletproof,spotify:track:1r1eut6GuXFFDbX0vd9NPv,0.000547,0.683,205627,0.85,5.61e-05,3,0.0687,-3.842,0,0.049,122.985,4,0.676,party
78RIER8V6EhrqVPOBi2GYa,Here Comes the Rain Again - Remastered Version,spotify:track:78RIER8V6EhrqVPOBi2GYa,0.0141,0.648,294587,0.755,0.000249,0,0.225,-7.901,1,0.03,126.341,4,0.607,party
0Y7hVYS4oM0kGifyopLmYf,Zwei Herzen,spotify:track:0Y7hVYS4oM0kGifyopLmYf,0.0109,0.577,237307,0.902,2.36e-06,0,0.0773,-4.496,1,0.0403,145.013,4,0.647,party
0eGsygTp906u18L0Oimnem,Mr. Brightside,spotify:track:0eGsygTp906u18L0Oimnem,0.00113,0.351,222076,0.928,0.0,1,0.0988,-3.71,1,0.0759,148.03,4,0.239,party
5DCA1FOUDBURlRTNg4ganf,Let Me Blow Ya Mind,spotify:track:5DCA1FOUDBURlRTNg4ganf,0.249,0.905,229933,0.559,0.0,1,0.0646,-4.237,0,0.11,90.031,4,0.887,party
2NVpYQqdraEcQwqT7GhUkh,Ain't Nobody,spotify:track:2NVpYQqdraEcQwqT7GhUkh,0.189,0.799,280853,0.878,0.000105,1,0.14,-7.109,1,0.0434,104.284,4,0.816,party
4pZ2aqPV39Gw3FuHrWKWnM,Kiss Me,spotify:track:4pZ2aqPV39Gw3FuHrWKWnM,0.116,0.529,205240,0.741,1.23e-06,3,0.0736,-5.661,1,0.0268,100.004,4,0.455,party
0XcC71H8QAjrW0NUqXHX1A,Ich will nicht nach Berlin,spotify:track:0XcC71H8QAjrW0NUqXHX1A,0.000173,0.477,202427,0.91,0.000138,6,0.171,-3.694,0,0.0574,153.067,4,0.644,party
64OZv7nYfdkUYF1FVzZWsY,Pizza,spotify:track:64OZv7nYfdkUYF1FVzZWsY,0.0422,0.648,181319,0.683,0.0,10,0.176,-7.602,0,0.413,95.018,4,0.784,party
3aIhJDHxr1kgTSnutJxPTH,Peanut Butter Jelly,spotify:track:3aIhJDHxr1kgTSnutJxPTH,0.00104,0.708,203133,0.945,0.0803,5,0.227,-3.247,0,0.234,127.96,4,0.545,party
4hYinIaRxdaoEFSQni6K6I,Nur ein Wort,spotify:track:4hYinIaRxdaoEFSQni6K6I,0.022,0.484,236200,0.911,8.03e-06,11,0.193,-4.645,1,0.0494,184.882,4,0.947,party
3vwVxnq3vQ6NxGVxaiuteR,"Cool (feat. Marc E. Bassy, Gucci Mane)",spotify:track:3vwVxnq3vQ6NxGVxaiuteR,0.0573,0.622,190617,0.755,0.0,2,0.0859,-5.494,1,0.129,94.579,4,0.317,party
0jZO7p0nBUi9VHedWUBS9l,The Night We Met (feat. Phoebe Bridgers),spotify:track:0jZO7p0nBUi9VHedWUBS9l,0.962,0.424,208173,0.437,0.336,2,0.664,-8.588,1,0.0355,174.127,3,0.131,chill
1fYouLdK3PkOMPnx4CPxTY,Such A Simple Thing,spotify:track:1fYouLdK3PkOMPnx4CPxTY,0.86,0.522,296387,0.256,0.000825,10,0.142,-11.216,1,0.0258,76.35,4,0.13,chill
4d4OJTq2Yl7TyiuGMLxa1h,Olalla,spotify:track:4d4OJTq2Yl7TyiuGMLxa1h,0.662,0.572,247373,0.409,0.296,3,0.125,-11.384,1,0.0377,129.983,4,0.351,chill
3Ed55g8hCz1GmqRTelIPIW,People Change,spotify:track:3Ed55g8hCz1GmqRTelIPIW,0.884,0.374,212853,0.276,0.0123,7,0.122,-14.945,1,0.0353,80.169,4,0.412,chill
1HNywa8Bk0TmzRwQrzhtPo,I Guess I Just Feel Like,spotify:track:1HNywa8Bk0TmzRwQrzhtPo,0.615,0.556,285480,0.528,0.0964,4,0.122,-8.033,1,0.0266,159.821,4,0.163,chill
04BGOF5G8ztSjRkhhM0SmE,Permanent Way,spotify:track:04BGOF5G8ztSjRkhhM0SmE,0.77,0.561,252080,0.55,0.476,8,0.0921,-17.419,1,0.037,147.01,4,0.446,chill
3wQXP3617fqclHgzA7dONN,The Meetings of the Waters,spotify:track:3wQXP3617fqclHgzA7dONN,0.759,0.636,300278,0.379,0.852,11,0.114,-16.21,1,0.029,105.016,4,0.341,chill
1TVd8FHpeg1Afa92kaO0kR,Petals,spotify:track:1TVd8FHpeg1Afa92kaO0kR,0.908,0.359,152333,0.286,0.0036,9,0.109,-10.172,0,0.0338,152.205,4,0.229,chill
3nnXAqJVpdiwYKAXFBpnlG,Foreign Hands,spotify:track:3nnXAqJVpdiwYKAXFBpnlG,0.365,0.684,258651,0.543,2.07e-06,3,0.113,-5.579,0,0.0281,140.996,4,0.361,chill
3pC8tUjIZPORslYYmJbJcz,Sinking Ship,spotify:track:3pC8tUjIZPORslYYmJbJcz,0.95,0.37,247493,0.174,0.0029,4,0.11,-19.316,0,0.0377,92.75,4,0.181,chill
6Qk4zqHRjy4huavhMyQ5co,For a While,spotify:track:6Qk4zqHRjy4huavhMyQ5co,0.863,0.38,234618,0.275,1.08e-05,2,0.107,-12.405,1,0.0373,115.343,5,0.156,chill
0iWUW8UNkmyUa8Aa6anow6,Call It Dreaming,spotify:track:0iWUW8UNkmyUa8Aa6anow6,0.61,0.519,231760,0.515,5.66e-05,5,0.107,-9.448,1,0.031,80.329,4,0.714,chill
1vNfYCzcCJz0FY7MVVA9lM,Recording 15,spotify:track:1vNfYCzcCJz0FY7MVVA9lM,0.956,0.552,242000,0.126,0.0153,11,0.109,-18.014,1,0.0306,92.441,4,0.439,chill
3BxzQaXrfoWo1lYLZjJqyD,Bruises,spotify:track:3BxzQaXrfoWo1lYLZjJqyD,0.963,0.572,218492,0.319,0.0,4,0.161,-6.206,1,0.0685,110.922,4,0.359,chill
47rNYq9IUveetu35c65xTw,Power Over Me - Acoustic,spotify:track:47rNYq9IUveetu35c65xTw,0.85,0.609,200436,0.489,0.0,9,0.104,-6.001,0,0.0424,115.902,4,0.567,chill
25fcj6d2W1l8DQL11Czdzb,Party Of One (feat. Sam Smith),spotify:track:25fcj6d2W1l8DQL11Czdzb,0.779,0.354,259559,0.206,0.00021,0,0.0959,-11.799,1,0.0365,139.056,4,0.202,chill
3HAgxyWGeJtIVabS2mTREt,Vagabond,spotify:track:3HAgxyWGeJtIVabS2mTREt,0.766,0.571,129464,0.399,0.0146,4,0.0926,-11.919,1,0.0364,141.922,4,0.611,chill
7kqnoZSZUifYDyR5jzJN6v,Silver Lining - Recorded at Spotify Studios NYC,spotify:track:7kqnoZSZUifYDyR5jzJN6v,0.834,0.488,209027,0.31,0.0,0,0.166,-10.673,1,0.0308,138.893,4,0.338,chill
6Fha6tXHkL3r9m9nNqQG8p,Georgia,spotify:track:6Fha6tXHkL3r9m9nNqQG8p,0.312,0.388,230507,0.66,0.000307,11,0.0943,-7.372,1,0.0308,143.554,4,0.401,chill
083PU4XnYAOMAGVruma3vb,Shrike,spotify:track:083PU4XnYAOMAGVruma3vb,0.494,0.506,298880,0.275,0.00377,7,0.101,-8.464,0,0.0292,153.769,3,0.0639,chill
5esPpmrM2AsyDVgOKzWQwU,Beyond,spotify:track:5esPpmrM2AsyDVgOKzWQwU,0.229,0.58,240600,0.687,0.0,6,0.109,-5.4,1,0.106,76.014,4,0.187,chill
1vG6jMgSoqT3zG9tuDrL2E,Spirit Cold,spotify:track:1vG6jMgSoqT3zG9tuDrL2E,0.211,0.426,222293,0.662,0.00652,11,0.176,-6.158,1,0.0319,78.247,4,0.359,chill
6H9Bc39zoXOUhzl5QJb3KQ,Where's My Love,spotify:track:6H9Bc39zoXOUhzl5QJb3KQ,0.853,0.598,202107,0.343,0.0219,0,0.123,-11.04,0,0.025,103.984,4,0.419,chill
1NCAKlp1bFHYbSSDQxfbJ1,Even The Darkness Has Arms,spotify:track:1NCAKlp1bFHYbSSDQxfbJ1,0.813,0.513,230520,0.662,0.18,11,0.288,-12.787,1,0.0435,101.275,4,0.734,chill
2Sqv9Ne6ibOZsKxY7o0t6t,All The Pretty Girls - Recorded at Spotify Studios NYC,spotify:track:2Sqv9Ne6ibOZsKxY7o0t6t,0.845,0.471,307173,0.273,0.0,1,0.12,-10.072,1,0.0324,138.683,4,0.188,chill
359lSGQwvAM3aZA5UNwqiQ,If You Ever Wanna Be In Love - James Bay Spotify Session 2015,spotify:track:359lSGQwvAM3aZA5UNwqiQ,0.913,0.679,236787,0.321,0.0,11,0.711,-8.403,1,0.0396,117.622,4,0.362,chill
6qUcJCdjOi2OtSMBSvR3Vb,Notion,spotify:track:6qUcJCdjOi2OtSMBSvR3Vb,0.391,0.352,341000,0.414,0.00831,4,0.185,-6.6,0,0.0254,60.042,4,0.0688,chill
58h15p2z6LMURhFn3G18a4,Change It All,spotify:track:58h15p2z6LMURhFn3G18a4,0.631,0.445,247413,0.304,0.00519,10,0.118,-12.504,1,0.0441,120.631,4,0.24,chill
5MMZJtHOiH1RmQSSe3DJdg,Sleep On The Floor,spotify:track:5MMZJtHOiH1RmQSSe3DJdg,0.249,0.389,211851,0.431,0.0,7,0.13,-8.061,1,0.0344,142.14,4,0.275,chill
4JKHACLkotsxdKNF9vJYOS,Nothing Arrived - Live from Spotify London,spotify:track:4JKHACLkotsxdKNF9vJYOS,0.929,0.579,219093,0.415,0.0018,7,0.671,-11.599,1,0.0397,102.713,4,0.42,chill
4fbvXwMTXPWaFyaMWUm9CR,Holocene,spotify:track:4fbvXwMTXPWaFyaMWUm9CR,0.943,0.375,336613,0.304,0.303,1,0.126,-14.52,1,0.0302,147.989,4,0.147,chill
0szmjOw9XbtbQYWz0GvXSp,Horse to Water,spotify:track:0szmjOw9XbtbQYWz0GvXSp,0.344,0.517,244960,0.622,0.0699,6,0.498,-9.135,0,0.0337,96.964,4,0.51,chill
1g2eirb8uaYn54iEYZl3CS,reverie,spotify:track:1g2eirb8uaYn54iEYZl3CS,0.841,0.279,343249,0.252,0.708,8,0.109,-11.106,1,0.0292,154.373,3,0.0619,chill
1WwAqeweh8B5WVO041pRFf,Weather,spotify:track:1WwAqeweh8B5WVO041pRFf,0.417,0.472,300896,0.57,0.00118,11,0.103,-7.569,1,0.0357,131.988,4,0.15,chill
1GIBQJItFW5tFPrilr6M6o,Hollow (Acoustic),spotify:track:1GIBQJItFW5tFPrilr6M6o,0.822,0.499,236618,0.229,4.59e-06,11,0.0914,-9.642,1,0.0361,178.461,3,0.239,chill
7d0XkI4iJ32nxeFAHFXbLQ,"If You Need To, Keep Time On Me",spotify:track:7d0XkI4iJ32nxeFAHFXbLQ,0.647,0.521,210507,0.22,0.00814,9,0.179,-10.202,1,0.0314,104.03,4,0.135,chill
23Zlb66N7xcIWbpt2C1bsi,Boardwalks - Remastered 2015/ Bonus Track,spotify:track:23Zlb66N7xcIWbpt2C1bsi,0.775,0.662,199360,0.384,0.0565,6,0.117,-12.634,1,0.0281,128.992,4,0.261,chill
6itWAD2WxmAVQgWuk85yXx,Stay With Me - Live From Spotify Berlin,spotify:track:6itWAD2WxmAVQgWuk85yXx,0.808,0.529,174373,0.0964,0.0628,0,0.709,-22.052,1,0.0459,151.286,4,0.142,chill
5kCAUVS30fqaQXcI1j4nIe,Younger Years,spotify:track:5kCAUVS30fqaQXcI1j4nIe,0.858,0.613,229760,0.441,0.0788,5,0.108,-12.808,1,0.0366,105.83,4,0.533,chill
7CeJuYHjC7wmtwMWBDKcvV,The Great Unknown,spotify:track:7CeJuYHjC7wmtwMWBDKcvV,0.31,0.493,252293,0.533,3.32e-05,0,0.159,-7.406,0,0.0408,169.834,4,0.329,chill
1OwHOfTeJkdRhdqq93y2XV,Need The Sun To Break,spotify:track:1OwHOfTeJkdRhdqq93y2XV,0.102,0.537,224813,0.485,3.83e-06,2,0.319,-8.131,1,0.0332,152.012,4,0.293,chill
0IcYIjsfFEOIY1GI4t7dLu,Like Gold,spotify:track:0IcYIjsfFEOIY1GI4t7dLu,0.273,0.691,223883,0.707,8.67e-06,7,0.118,-6.771,1,0.0373,110.026,4,0.479,chill
4FwaJmXeZxr1096KItcUQq,Minimum,spotify:track:4FwaJmXeZxr1096KItcUQq,0.729,0.492,194907,0.841,0.00027,0,0.101,-9.181,0,0.0904,177.869,4,0.313,chill
1IkjoLXB9LEf3w32Wk07X3,Melatonin (Unplugged),spotify:track:1IkjoLXB9LEf3w32Wk07X3,0.88,0.54,325281,0.222,0.000587,8,0.346,-12.846,0,0.0321,128.871,5,0.28,chill
4oe1xMMvznxdsrSKx2jL6w,Won't Be Long,spotify:track:4oe1xMMvznxdsrSKx2jL6w,0.201,0.49,225867,0.576,1.44e-06,9,0.0909,-5.648,1,0.029,114.963,4,0.449,chill
0QB71BDzh36guAExsTIgNO,Only Love,spotify:track:0QB71BDzh36guAExsTIgNO,0.3,0.545,249173,0.485,0.00137,8,0.119,-9.941,1,0.151,80.401,4,0.341,chill
0NeJjNlprGfZpeX2LQuN6c,River,spotify:track:0NeJjNlprGfZpeX2LQuN6c,0.689,0.658,238560,0.179,0.0,8,0.17,-10.866,1,0.0448,128.128,4,0.191,chill
0zswVEAFordAn8lbrgWsb6,Real Peach,spotify:track:0zswVEAFordAn8lbrgWsb6,0.398,0.579,233289,0.559,0.000206,1,0.0817,-7.338,1,0.0325,151.985,4,0.328,chill
4gFakkHz0RjUrbf9Ufilb7,Into The Sun - EP Version,spotify:track:4gFakkHz0RjUrbf9Ufilb7,0.585,0.585,300499,0.348,7.47e-05,11,0.101,-10.268,1,0.0361,109.97,4,0.101,chill
64PvmmEK0qTUaVUVvrYR7W,James,spotify:track:64PvmmEK0qTUaVUVvrYR7W,0.641,0.581,211107,0.451,0.00141,0,0.266,-14.681,1,0.0498,86.785,4,0.35,chill
2EH99L821vO7FTvKVo5YnJ,The Meetings of the Waters,spotify:track:2EH99L821vO7FTvKVo5YnJ,0.759,0.636,300278,0.379,0.852,11,0.114,-16.21,1,0.029,105.016,4,0.341,chill
0ZNYGrmcehorhh9JOeg5Iv,Stay Alive,spotify:track:0ZNYGrmcehorhh9JOeg5Iv,0.736,0.718,266907,0.302,0.163,6,0.0887,-12.086,1,0.0372,129.999,4,0.333,chill
2PfnAaQIMwHPvmda8MG5jm,Slow And Steady,spotify:track:2PfnAaQIMwHPvmda8MG5jm,0.0227,0.322,301613,0.808,0.132,11,0.403,-7.098,1,0.0617,116.535,4,0.417,chill
2RmH5VLkfdILc6wTK1LWkH,Heavy,spotify:track:2RmH5VLkfdILc6wTK1LWkH,0.286,0.614,264151,0.549,2.64e-06,5,0.142,-6.986,1,0.0516,77.926,4,0.258,chill
7gYwIAHB6VxzLJFSZMMv8i,I Forget Where We Were,spotify:track:7gYwIAHB6VxzLJFSZMMv8i,0.475,0.305,281213,0.462,0.122,0,0.0916,-9.57,1,0.0338,113.47,4,0.181,chill
43bkejyRlzXjVGKvXYLHzg,Coming Down the Mountain,spotify:track:43bkejyRlzXjVGKvXYLHzg,0.857,0.582,273959,0.344,0.0871,4,0.15,-9.148,1,0.0278,140.013,4,0.374,chill
0PZLSFZUf910nZ9qFtQqAf,Dreamer,spotify:track:0PZLSFZUf910nZ9qFtQqAf,0.735,0.629,265013,0.383,0.0259,8,0.0928,-13.195,1,0.044,154.001,4,0.421,chill
2okaCGJegLC7oK8z7OXutm,Don't You Cry For Me - Acoustic,spotify:track:2okaCGJegLC7oK8z7OXutm,0.877,0.554,275564,0.282,0.0,9,0.112,-8.419,0,0.0355,120.048,4,0.323,chill
371akJ9fYgSkrAFMyWoTdL,No One's Gonna Love You (Stockholm Version),spotify:track:371akJ9fYgSkrAFMyWoTdL,0.953,0.599,228646,0.198,0.000127,1,0.0994,-8.557,1,0.0581,141.987,4,0.214,chill
4MKTyMpljQlY0KQWLR8194,Crack The Case,spotify:track:4MKTyMpljQlY0KQWLR8194,0.629,0.531,354842,0.476,0.00257,5,0.0801,-11.328,1,0.0345,130.232,4,0.239,chill
2BzYOfztRMaIVKTfYOGQgR,Only Lonely,spotify:track:2BzYOfztRMaIVKTfYOGQgR,0.898,0.412,217557,0.276,0.000372,7,0.0955,-11.711,1,0.0296,90.781,4,0.214,chill
2iddHfAqBKMJkXerLA9F9I,Bones,spotify:track:2iddHfAqBKMJkXerLA9F9I,0.596,0.555,265098,0.652,0.316,2,0.1,-9.093,1,0.0358,77.028,4,0.188,chill
5DVKKqwLGjvK9ojz3zLjB7,There Will Be Time,spotify:track:5DVKKqwLGjvK9ojz3zLjB7,0.0137,0.481,267947,0.703,0.0,1,0.0879,-8.344,0,0.0466,149.951,4,0.225,chill
7FCYixd46BlSiO2memrsPo,Older Chests,spotify:track:7FCYixd46BlSiO2memrsPo,0.894,0.507,282067,0.129,0.0026,0,0.0983,-15.846,1,0.031,110.887,4,0.158,chill
4HLnKxeTmOuyD81L4lX3t7,Nervous,spotify:track:4HLnKxeTmOuyD81L4lX3t7,0.383,0.405,216133,0.687,6.08e-05,7,0.124,-10.08,1,0.0456,82.812,4,0.151,chill
1djzKW3eYLyzjjHXazEWWh,Movement,spotify:track:1djzKW3eYLyzjjHXazEWWh,0.16,0.381,237800,0.502,6.98e-05,1,0.0842,-5.505,0,0.0368,144.3,4,0.147,chill
736Jy0aC33icgo4VWXgnU6,Asylum,spotify:track:736Jy0aC33icgo4VWXgnU6,0.122,0.436,231200,0.388,2.79e-06,7,0.198,-9.765,1,0.0303,128.97,3,0.217,chill
6PRotAx0lUWP0bHBr6jm42,little light - acoustic version,spotify:track:6PRotAx0lUWP0bHBr6jm42,0.685,0.67,256415,0.294,0.0,7,0.147,-8.114,1,0.0341,119.856,4,0.515,chill
2UcrOnNw5WJr6Xu2q8QAPI,In Your Arms,spotify:track:2UcrOnNw5WJr6Xu2q8QAPI,0.662,0.476,208853,0.592,0.000123,7,0.183,-8.852,1,0.032,96.047,4,0.371,chill
6MGjkhfrqfWmZBETFg5VpP,Tilikum,spotify:track:6MGjkhfrqfWmZBETFg5VpP,0.923,0.458,286747,0.347,0.00983,6,0.105,-14.41,1,0.0306,129.156,4,0.37,chill
16IXvk7noDMknHNqmSYvwC,Sailing Away,spotify:track:16IXvk7noDMknHNqmSYvwC,0.653,0.528,256463,0.258,0.000106,7,0.0882,-10.238,0,0.0394,121.328,3,0.121,chill
567EmmCbOtpEuaVC2zznU6,Dirty Old Town,spotify:track:567EmmCbOtpEuaVC2zznU6,0.309,0.555,246453,0.418,0.00119,0,0.237,-12.7,1,0.0455,159.764,4,0.328,chill
4ld2TeVRlaYNHWzi52dWsZ,Cologne,spotify:track:4ld2TeVRlaYNHWzi52dWsZ,0.911,0.27,251000,0.463,0.013,4,0.0835,-13.774,1,0.288,76.221,3,0.0557,chill
5gqcOwKXxGTth8CUfN8woT,Brave,spotify:track:5gqcOwKXxGTth8CUfN8woT,0.569,0.505,247793,0.409,0.00228,4,0.153,-10.588,0,0.0304,116.05,4,0.228,chill
3iK2TtvEnhBXHqm0e98dCA,Home,spotify:track:3iK2TtvEnhBXHqm0e98dCA,0.864,0.51,202441,0.487,0.00352,1,0.117,-11.799,1,0.0251,85.01,4,0.274,chill
0NJ1LV5VblYyJsJt3EbAx7,Rose Petals,spotify:track:0NJ1LV5VblYyJsJt3EbAx7,0.888,0.562,213667,0.282,0.00297,10,0.0812,-11.956,1,0.0302,127.964,4,0.172,chill
3zBpEVhApiaNAKOgy1rxY6,Matchbox,spotify:track:3zBpEVhApiaNAKOgy1rxY6,0.539,0.437,250165,0.289,0.0,2,0.109,-10.749,1,0.0521,102.395,4,0.434,chill
1LF3VWJhOqD2VuuruLMSmu,"I Should Live in Salt - The National Cover - Live from Spotify, London",spotify:track:1LF3VWJhOqD2VuuruLMSmu,0.893,0.545,252640,0.264,2.63e-05,2,0.693,-10.228,1,0.0349,128.96,4,0.159,chill
2FL7TC4SZlGZ5GHcFcnHJV,The Spark - Bonus Track,spotify:track:2FL7TC4SZlGZ5GHcFcnHJV,0.774,0.596,201933,0.429,0.0107,3,0.0962,-10.16,1,0.0377,148.088,4,0.229,chill
0xVrusjXiWhqSQ5dPoiiWX,A closeness,spotify:track:0xVrusjXiWhqSQ5dPoiiWX,0.766,0.47,251173,0.451,0.000232,5,0.108,-9.369,1,0.0412,77.109,4,0.501,chill
4Yj0zFarMIlpNj8eyQPq53,Hours Are the New Days,spotify:track:4Yj0zFarMIlpNj8eyQPq53,0.956,0.6,244664,0.163,0.0239,0,0.108,-13.333,1,0.0314,80.052,4,0.076,chill
30pZDEwDIFm9atVZo8Jlag,Old Soul - Acoustic,spotify:track:30pZDEwDIFm9atVZo8Jlag,0.348,0.296,282659,0.249,7.41e-05,2,0.152,-12.876,1,0.0283,141.198,4,0.303,chill
4UAU42ODxTYJg1cJR0yewL,I Still Remain,spotify:track:4UAU42ODxTYJg1cJR0yewL,0.83,0.532,269747,0.299,4.04e-06,1,0.129,-11.38,1,0.0301,118.862,4,0.11,chill
0oiiHes8LMjKbofgD1aDcA,Punta Cometa - Dancing For The Answers Alt Version,spotify:track:0oiiHes8LMjKbofgD1aDcA,0.644,0.573,216753,0.553,0.896,7,0.0878,-11.031,1,0.0371,122.313,4,0.567,chill
41gy9IvzwghcHdoKHR4PNw,Sausalito,spotify:track:41gy9IvzwghcHdoKHR4PNw,0.826,0.347,222859,0.183,2.94e-05,2,0.126,-11.149,1,0.0338,149.681,4,0.24,chill
5lE1pKNO1v5diMfRhHHUMn,Cathedral - Acoustic,spotify:track:5lE1pKNO1v5diMfRhHHUMn,0.786,0.575,167526,0.286,0.0,10,0.123,-7.268,1,0.0543,97.422,4,0.314,chill
1o6O7ZPptHa5Rv2VEtfAM2,Stay Alive,spotify:track:1o6O7ZPptHa5Rv2VEtfAM2,0.847,0.382,233347,0.329,4.19e-05,9,0.105,-12.021,0,0.0344,147.381,4,0.224,chill
